name,BCELoss,IsotonicBCE
AF-Q13136-F1-model_v4_0,0.8970765,0.9611651
AF-A8MXE2-F1-model_v4_0,0.8935039,0.86538464
AF-Q15431-F1-model_v4_0,0.8954222,0.88372093
AF-Q9HDC9-F1-model_v4_0,0.8940666,0.88372093
AF-Q9BUK6-F1-model_v4_0,0.055358857,0.06010876
AF-O75071-F1-model_v4_0,0.8978496,0.9611651
AF-P63146-F1-model_v4_0,0.00043960713,0.0
AF-Q14390-F1-model_v4_0,0.24332246,0.075630255
AF-Q9NQT5-F1-model_v4_0,0.8307084,0.31578952
AF-A0A1B0GUY1-F1-model_v4_0,0.1887761,0.075630255
AF-P98168-F1-model_v4_0,0.6922807,0.075630255
AF-Q9NYQ8-F4-model_v4_0,0.89623046,0.91818184
AF-P14384-F1-model_v4_0,0.8971404,0.9611651
AF-Q9Y2P5-F1-model_v4_0,0.8586286,0.31578952
AF-P00750-F1-model_v4_0,0.89648736,0.91818184
AF-Q3MII6-F1-model_v4_0,0.0044906647,0.02871411
AF-Q9NYI0-F1-model_v4_0,0.0008213553,0.027272727
AF-O95619-F1-model_v4_0,0.8893228,0.77319586
AF-Q9Y324-F1-model_v4_0,0.77371055,0.22516459
AF-P04035-F1-model_v4_0,0.8605398,0.31578952
AF-Q92914-F1-model_v4_0,0.89450806,0.88372093
AF-Q96QK8-F1-model_v4_0,0.8983397,0.9611651
AF-Q96BU1-F1-model_v4_0,0.897475,0.9611651
AF-O75592-F13-model_v4_0,0.8941611,0.88372093
AF-Q9Y4X3-F1-model_v4_0,0.61519516,0.075630255
AF-P42858-F10-model_v4_0,0.8943509,0.88372093
AF-P01011-F1-model_v4_0,0.8752557,0.40298507
AF-Q9BSG1-F1-model_v4_0,0.8961996,0.91818184
AF-Q13569-F1-model_v4_0,0.009855164,0.035714287
AF-P55786-F1-model_v4_0,0.8960921,0.91818184
AF-Q92908-F1-model_v4_0,0.7783738,0.31578952
AF-Q8WXS3-F1-model_v4_0,0.0018011814,0.027272727
AF-O76100-F1-model_v4_0,0.87492347,0.40298507
AF-P49590-F1-model_v4_0,0.0005136744,0.0
AF-Q8NB90-F1-model_v4_0,0.36419386,0.075630255
AF-Q1L5Z9-F1-model_v4_0,0.8872331,0.62068963
AF-O00159-F1-model_v4_0,0.8583065,0.31578952
AF-Q9BXV9-F1-model_v4_0,0.8443717,0.31578952
AF-Q9UG63-F1-model_v4_0,0.8945022,0.88372093
AF-P01229-F1-model_v4_0,0.89750946,0.9611651
AF-Q8NDX9-F1-model_v4_0,0.89849824,0.9611651
AF-Q7L0L9-F1-model_v4_0,0.097717434,0.075630255
AF-Q7Z444-F1-model_v4_0,0.79796135,0.31578952
AF-Q02952-F1-model_v4_0,0.8986097,0.9611651
AF-Q15334-F1-model_v4_0,0.013424516,0.035714287
AF-Q9UNZ5-F1-model_v4_0,0.9023519,0.9611651
AF-Q9H7S9-F1-model_v4_0,0.0028919324,0.027272727
AF-P0CJ79-F1-model_v4_0,0.8930809,0.86538464
AF-P06310-F1-model_v4_0,0.78026193,0.31578952
AF-Q13526-F1-model_v4_0,0.46769524,0.075630255
AF-Q8NEZ4-F13-model_v4_0,0.8960932,0.91818184
AF-Q8IZF4-F1-model_v4_0,0.8855433,0.5
AF-Q9H4I3-F1-model_v4_0,0.89183736,0.77319586
AF-P49356-F1-model_v4_0,0.8931834,0.86538464
AF-P01185-F1-model_v4_0,0.8957647,0.88372093
AF-P20929-F13-model_v4_0,0.89781725,0.9611651
AF-Q15428-F1-model_v4_0,0.9003136,0.9611651
AF-Q6P1M9-F1-model_v4_0,0.79185814,0.31578952
AF-P54826-F1-model_v4_0,0.8958129,0.88372093
AF-P0CW27-F1-model_v4_0,0.8967632,0.91818184
AF-P01031-F1-model_v4_0,0.8967391,0.91818184
AF-O95967-F1-model_v4_0,0.8952895,0.88372093
AF-Q9NQE7-F1-model_v4_0,0.89503527,0.88372093
AF-Q9BW71-F1-model_v4_0,0.88954335,0.77319586
AF-Q9UBX3-F1-model_v4_0,0.83924836,0.31578952
AF-Q9UJ72-F1-model_v4_0,0.8959417,0.91818184
AF-Q16831-F1-model_v4_0,0.00072597986,0.027272727
AF-O75385-F1-model_v4_0,0.0012336781,0.027272727
AF-Q9BRY0-F1-model_v4_0,0.8838662,0.5
AF-Q5H9L4-F1-model_v4_0,0.8962216,0.91818184
AF-P52954-F1-model_v4_0,0.8594338,0.31578952
AF-P04075-F1-model_v4_0,0.8533743,0.31578952
AF-Q9BVP2-F1-model_v4_0,0.86555153,0.40298507
AF-Q9Y485-F1-model_v4_0,0.7637651,0.075630255
AF-Q9NYQ8-F13-model_v4_0,0.89781153,0.9611651
AF-Q8IX21-F1-model_v4_0,0.8925465,0.86538464
AF-Q9Y6R7-F8-model_v4_0,0.8990044,0.9611651
AF-Q13487-F1-model_v4_0,0.90191704,0.9611651
AF-P82909-F1-model_v4_0,0.8988237,0.9611651
AF-O75970-F1-model_v4_0,0.85974646,0.31578952
AF-Q5EBM4-F1-model_v4_0,0.113512106,0.075630255
AF-P27986-F1-model_v4_0,0.89748305,0.9611651
AF-O00462-F1-model_v4_0,0.8945009,0.88372093
AF-O43149-F4-model_v4_0,0.8967517,0.91818184
AF-P55268-F1-model_v4_0,0.89914256,0.9611651
AF-Q9NR80-F1-model_v4_0,0.0057332907,0.035714287
AF-A0A0A0MT87-F1-model_v4_0,0.0004956815,0.0
AF-Q8TAT8-F1-model_v4_0,0.0034443685,0.027272727
AF-P47775-F1-model_v4_0,0.16468628,0.075630255
AF-Q63HN1-F1-model_v4_0,0.89897597,0.9611651
AF-Q5TA50-F1-model_v4_0,0.8944348,0.88372093
AF-Q7Z7G8-F15-model_v4_0,0.89513814,0.88372093
AF-Q9C0C6-F1-model_v4_0,0.8992535,0.9611651
AF-Q9H6E5-F1-model_v4_0,0.00055327837,0.0
AF-P55290-F1-model_v4_0,0.8954864,0.88372093
AF-Q96E11-F1-model_v4_0,0.8972923,0.9611651
AF-Q9HAK2-F1-model_v4_0,0.89799166,0.9611651
AF-Q13522-F1-model_v4_0,0.9002055,0.9611651
AF-Q06889-F1-model_v4_0,0.6936186,0.075630255
AF-Q9NRH1-F1-model_v4_0,0.87681615,0.40298507
AF-O43149-F5-model_v4_0,0.89598256,0.91818184
AF-P33681-F1-model_v4_0,0.8996054,0.9611651
AF-Q32Q52-F1-model_v4_0,0.00069082424,0.0
AF-Q8N3J5-F1-model_v4_0,0.00046037938,0.0
AF-P0DO97-F1-model_v4_0,0.89797705,0.9611651
AF-Q8NG81-F1-model_v4_0,0.84808755,0.31578952
AF-A6NDX5-F1-model_v4_0,0.8971234,0.9611651
AF-Q8NCM8-F1-model_v4_0,0.8971492,0.9611651
AF-Q9BX59-F1-model_v4_0,0.897489,0.9611651
AF-P22732-F1-model_v4_0,0.8891417,0.77319586
AF-Q8NHQ1-F1-model_v4_0,0.9006925,0.9611651
AF-Q5T0J7-F1-model_v4_0,0.8934672,0.86538464
AF-P63135-F1-model_v4_0,0.16312693,0.075630255
AF-Q9NZR2-F7-model_v4_0,0.8971494,0.9611651
AF-Q9NYR9-F1-model_v4_0,0.00040158993,0.0
AF-O14929-F1-model_v4_0,0.123242065,0.075630255
AF-Q68DE3-F1-model_v4_0,0.84933233,0.31578952
AF-A0A0B4J1U4-F1-model_v4_0,0.8945831,0.88372093
AF-P28068-F1-model_v4_0,0.89895993,0.9611651
AF-P21217-F1-model_v4_0,0.89473104,0.88372093
AF-Q8N7U7-F1-model_v4_0,0.0019474308,0.027272727
AF-A1L3X0-F1-model_v4_0,0.89674735,0.91818184
AF-P29973-F1-model_v4_0,0.338468,0.075630255
AF-P02549-F1-model_v4_0,0.89665985,0.91818184
AF-Q9UBN7-F1-model_v4_0,0.01801647,0.035714287
AF-A8MV72-F1-model_v4_0,0.8982185,0.9611651
AF-P49959-F1-model_v4_0,0.85195786,0.31578952
AF-Q9HAW4-F1-model_v4_0,0.89884824,0.9611651
AF-P43360-F1-model_v4_0,0.89903116,0.9611651
AF-O60494-F8-model_v4_0,0.89873654,0.9611651
AF-Q99426-F1-model_v4_0,0.41705626,0.075630255
AF-Q8WUX9-F1-model_v4_0,0.89166665,0.77319586
AF-Q9Y3E0-F1-model_v4_0,0.899948,0.9611651
AF-A6NGQ2-F1-model_v4_0,0.0041698385,0.027272727
AF-Q02224-F4-model_v4_0,0.8992933,0.9611651
AF-Q5VUG0-F1-model_v4_0,0.6633277,0.075630255
AF-A0A0C4DH36-F1-model_v4_0,0.28452894,0.075630255
AF-Q13547-F1-model_v4_0,0.000428108,0.0
AF-Q5ZPR3-F1-model_v4_0,0.8961291,0.91818184
AF-Q9NZR2-F5-model_v4_0,0.89512503,0.88372093
AF-P98088-F14-model_v4_0,0.89577186,0.88372093
AF-Q12870-F1-model_v4_0,0.8483628,0.31578952
AF-Q8NCU1-F1-model_v4_0,0.8973085,0.9611651
AF-P05787-F1-model_v4_0,0.89723104,0.9611651
AF-O95271-F1-model_v4_0,0.89363366,0.86538464
AF-Q9P2J8-F1-model_v4_0,0.89846593,0.9611651
AF-Q9Y5S9-F1-model_v4_0,0.16819873,0.075630255
AF-Q5H8C1-F1-model_v4_0,0.8982051,0.9611651
AF-Q8IWV1-F1-model_v4_0,0.88742,0.62068963
AF-Q9BQ70-F1-model_v4_0,0.734996,0.075630255
AF-A0A3B3IU46-F1-model_v4_0,0.89229757,0.8435913
AF-A0A087WT03-F1-model_v4_0,0.8916729,0.77319586
AF-Q9Y5Q3-F1-model_v4_0,0.34770468,0.075630255
AF-Q5T011-F7-model_v4_0,0.8995801,0.9611651
AF-P21359-F9-model_v4_0,0.89374346,0.86773735
AF-Q15646-F1-model_v4_0,0.8401288,0.31578952
AF-Q9P2G1-F1-model_v4_0,0.8725572,0.40298507
AF-Q9P2D1-F8-model_v4_0,0.89547294,0.88372093
AF-P43250-F1-model_v4_0,0.15879178,0.075630255
AF-O43633-F1-model_v4_0,0.88341576,0.40298507
AF-Q5JU85-F1-model_v4_0,0.00079020555,0.027272727
AF-Q9P2P6-F14-model_v4_0,0.028929187,0.05882353
AF-Q9Y6D5-F1-model_v4_0,0.8886065,0.62068963
AF-Q496J9-F1-model_v4_0,0.88708484,0.62068963
AF-Q03001-F5-model_v4_0,0.8932169,0.86538464
AF-Q6ZUB1-F1-model_v4_0,0.9020653,0.9611651
AF-Q8IZT6-F9-model_v4_0,0.8983751,0.9611651
AF-P50914-F1-model_v4_0,0.04426325,0.05882353
AF-Q9BSF0-F1-model_v4_0,0.8964753,0.91818184
AF-Q96LT9-F1-model_v4_0,0.881975,0.40298507
AF-P57077-F1-model_v4_0,0.89845014,0.9611651
AF-Q9H1N7-F1-model_v4_0,0.36157486,0.075630255
AF-O15428-F1-model_v4_0,0.0012179026,0.027272727
AF-Q6UW68-F1-model_v4_0,0.8966216,0.91818184
AF-P51397-F1-model_v4_0,0.85724324,0.31578952
AF-Q9ULE3-F1-model_v4_0,0.8173031,0.31578952
AF-A6NLX4-F1-model_v4_0,0.8887708,0.62068963
AF-Q5T5M9-F1-model_v4_0,0.0004191583,0.0
AF-P02647-F1-model_v4_0,0.89860153,0.9611651
AF-Q9H1Z8-F1-model_v4_0,0.8992869,0.9611651
AF-Q7L804-F1-model_v4_0,0.623532,0.075630255
AF-Q8WVH0-F1-model_v4_0,0.89839625,0.9611651
AF-P07766-F1-model_v4_0,0.8944723,0.88372093
AF-Q9BT78-F1-model_v4_0,0.89469063,0.88372093
AF-Q5VTJ3-F1-model_v4_0,0.0014764392,0.027272727
AF-Q09666-F21-model_v4_0,0.00055466755,0.0
AF-Q8TD57-F14-model_v4_0,0.7344435,0.075630255
AF-P0DMR2-F1-model_v4_0,0.84657675,0.31578952
AF-Q9Y6F1-F1-model_v4_0,0.8504514,0.31578952
AF-Q14494-F1-model_v4_0,0.9032144,0.9611651
AF-Q9C0B6-F1-model_v4_0,0.89723796,0.9611651
AF-Q6ZSG1-F1-model_v4_0,0.00056679145,0.0
AF-O75915-F1-model_v4_0,0.88166815,0.40298507
AF-Q02108-F1-model_v4_0,0.8882707,0.62068963
AF-Q9UJA3-F1-model_v4_0,0.2675462,0.075630255
AF-P0CJ90-F1-model_v4_0,0.0036032025,0.027272727
AF-P47901-F1-model_v4_0,0.0025310693,0.027272727
AF-O94898-F1-model_v4_0,0.89818466,0.9611651
AF-P61313-F1-model_v4_0,0.8958441,0.91818184
AF-Q5TGY1-F1-model_v4_0,0.8700141,0.40298507
AF-Q9UIY3-F1-model_v4_0,0.8958636,0.91818184
AF-Q96PE6-F1-model_v4_0,0.8981176,0.9611651
AF-Q9UIG5-F1-model_v4_0,0.8815836,0.40298507
AF-Q9P2T0-F1-model_v4_0,0.89578605,0.88372093
AF-A2RUS2-F1-model_v4_0,0.49830323,0.075630255
AF-Q0P6D6-F1-model_v4_0,0.8996936,0.9611651
AF-Q9Y520-F1-model_v4_0,0.8978167,0.9611651
AF-Q9NSU2-F1-model_v4_0,0.031041937,0.05882353
AF-A0A0B4J240-F1-model_v4_0,0.57113,0.075630255
AF-B4DS77-F1-model_v4_0,0.90189815,0.9611651
AF-Q05C16-F1-model_v4_0,0.8910497,0.77319586
AF-Q9BYM8-F1-model_v4_0,0.8939832,0.88372093
AF-Q13398-F1-model_v4_0,0.8941508,0.88372093
AF-Q8WXH0-F20-model_v4_0,0.89504683,0.88372093
AF-Q8TF46-F1-model_v4_0,0.89185613,0.77319586
AF-C9JUS6-F1-model_v4_0,0.78300273,0.31578952
AF-P20929-F28-model_v4_0,0.8988541,0.9611651
AF-Q6UWF3-F1-model_v4_0,0.9004578,0.9611651
AF-Q8IXR5-F1-model_v4_0,0.8825737,0.40298507
AF-P34969-F1-model_v4_0,0.7471683,0.075630255
AF-Q32M84-F1-model_v4_0,0.750039,0.075630255
AF-Q6PCD5-F1-model_v4_0,0.0013168775,0.027272727
AF-Q4VCS5-F1-model_v4_0,0.9015336,0.9611651
AF-Q9BR76-F1-model_v4_0,0.88948935,0.77319586
AF-P78527-F6-model_v4_0,0.87855476,0.40298507
AF-P42701-F1-model_v4_0,0.8975866,0.9611651
AF-Q9ULS5-F1-model_v4_0,0.90144145,0.9611651
AF-Q9P0B6-F1-model_v4_0,0.89991623,0.9611651
AF-P49768-F1-model_v4_0,0.8963371,0.91818184
AF-Q96LI9-F1-model_v4_0,0.88855743,0.62068963
AF-Q9BVX2-F1-model_v4_0,0.8983676,0.9611651
AF-Q9Y2M0-F1-model_v4_0,0.41742498,0.075630255
AF-Q9BZA7-F1-model_v4_0,0.8963963,0.91818184
AF-Q86YL5-F1-model_v4_0,0.89879614,0.9611651
AF-Q9HCU4-F6-model_v4_0,0.8982701,0.9611651
AF-Q96NG3-F1-model_v4_0,0.012122854,0.035714287
AF-Q86XI2-F1-model_v4_0,0.8907851,0.77319586
AF-F8WCM5-F1-model_v4_0,0.0022367002,0.027272727
AF-P56524-F1-model_v4_0,0.72610795,0.075630255
AF-Q8N0X7-F1-model_v4_0,0.89673996,0.91818184
AF-Q9NP80-F1-model_v4_0,0.11334734,0.075630255
AF-Q6NTE8-F1-model_v4_0,0.026809325,0.05882353
AF-Q8N0S2-F1-model_v4_0,0.9020327,0.9611651
AF-P35354-F1-model_v4_0,0.8966245,0.91818184
AF-P0C2L3-F1-model_v4_0,0.0043447246,0.027272727
AF-P17693-F1-model_v4_0,0.86601543,0.40298507
AF-Q496A3-F1-model_v4_0,0.9005325,0.9611651
AF-Q9NYW1-F1-model_v4_0,0.86915356,0.40298507
AF-P0C6T2-F1-model_v4_0,0.75331444,0.075630255
AF-P43307-F1-model_v4_0,0.89739,0.9611651
AF-P0DTU3-F1-model_v4_0,0.85161173,0.31578952
AF-Q6ZMV7-F1-model_v4_0,0.89690286,0.9611651
AF-Q6NX49-F1-model_v4_0,0.8934608,0.86538464
AF-Q8NCJ5-F1-model_v4_0,0.86945474,0.40298507
AF-Q8WVM0-F1-model_v4_0,0.8456861,0.31578952
AF-Q9NZJ6-F1-model_v4_0,0.87981987,0.40298507
AF-Q96N58-F1-model_v4_0,0.8977118,0.9611651
AF-P28566-F1-model_v4_0,0.8806824,0.40298507
AF-Q9UBL6-F1-model_v4_0,0.88105243,0.40298507
AF-P56746-F1-model_v4_0,0.8951432,0.88372093
AF-A0A0G2JP20-F1-model_v4_0,0.8899331,0.77319586
AF-Q13332-F1-model_v4_0,0.8956529,0.88372093
AF-Q7RTU4-F1-model_v4_0,0.00089312816,0.027272727
AF-Q8WXG9-F14-model_v4_0,0.89759666,0.9611651
AF-Q9BS31-F1-model_v4_0,0.89350003,0.86538464
AF-P01563-F1-model_v4_0,0.8988231,0.9611651
AF-Q96M60-F1-model_v4_0,0.8962032,0.91818184
AF-Q12955-F2-model_v4_0,0.89326113,0.86538464
AF-Q9H7L2-F1-model_v4_0,0.8973977,0.9611651
AF-Q96PX1-F1-model_v4_0,0.89198124,0.77319586
AF-Q6DN72-F1-model_v4_0,0.89806086,0.9611651
AF-P35504-F1-model_v4_0,0.8897187,0.77319586
AF-Q5T7V8-F1-model_v4_0,0.9021579,0.9611651
AF-Q8WVB6-F1-model_v4_0,0.8996788,0.9611651
AF-Q9UQM7-F1-model_v4_0,0.043351766,0.05882353
AF-A0A1W2PQU2-F1-model_v4_0,0.882338,0.40298507
AF-Q9BUM1-F1-model_v4_0,0.89275426,0.86538464
AF-Q96JP5-F1-model_v4_0,0.8667807,0.40298507
AF-Q86YS6-F1-model_v4_0,0.00046462298,0.0
AF-Q9Y2D5-F1-model_v4_0,0.89928263,0.9611651
AF-P51511-F1-model_v4_0,0.89839125,0.9611651
AF-Q9BWV3-F1-model_v4_0,0.87048656,0.40298507
AF-A0A087X1C5-F1-model_v4_0,0.86993134,0.40298507
AF-Q8IW75-F1-model_v4_0,0.8893683,0.77319586
AF-Q14119-F1-model_v4_0,0.011949084,0.035714287
AF-Q99973-F1-model_v4_0,0.8958803,0.91818184
AF-Q8NH73-F1-model_v4_0,0.8750167,0.40298507
AF-A0A2R8Y4M2-F1-model_v4_0,0.8977875,0.9611651
AF-Q9NU22-F16-model_v4_0,0.8976229,0.9611651
AF-P14868-F1-model_v4_0,0.0010564754,0.027272727
AF-Q96EC8-F1-model_v4_0,0.55240196,0.075630255
AF-Q6PID8-F1-model_v4_0,0.82066685,0.31578952
AF-Q8IVJ1-F1-model_v4_0,0.8771291,0.40298507
AF-Q9P2P6-F7-model_v4_0,0.8985325,0.9611651
AF-Q8N2G4-F1-model_v4_0,0.89517146,0.88372093
AF-Q15691-F1-model_v4_0,0.8831693,0.40298507
AF-P48431-F1-model_v4_0,0.8590408,0.31578952
AF-Q969H0-F1-model_v4_0,0.88465494,0.5
AF-P0DTF9-F1-model_v4_0,0.017253421,0.035714287
AF-O95833-F1-model_v4_0,0.0004766974,0.0
AF-Q14584-F1-model_v4_0,0.8959383,0.91818184
AF-Q92845-F1-model_v4_0,0.7768895,0.31578952
AF-Q6P3S1-F1-model_v4_0,0.87011194,0.40298507
AF-Q9NW97-F1-model_v4_0,0.8942954,0.88372093
AF-Q16617-F1-model_v4_0,0.89982283,0.9611651
AF-P50213-F1-model_v4_0,0.86716175,0.40298507
AF-Q16773-F1-model_v4_0,0.07138599,0.075630255
AF-Q5JSL3-F1-model_v4_0,0.88909906,0.77319586
AF-P25786-F1-model_v4_0,0.00049073854,0.0
AF-Q15413-F9-model_v4_0,0.8931828,0.86538464
AF-Q96KB5-F1-model_v4_0,0.00047542877,0.0
AF-Q09666-F8-model_v4_0,0.8973029,0.9611651
AF-O75563-F1-model_v4_0,0.86917466,0.40298507
AF-A8MT69-F1-model_v4_0,0.08948135,0.075630255
AF-P10600-F1-model_v4_0,0.89696956,0.9611651
AF-Q9NZM1-F1-model_v4_0,0.89411294,0.88372093
AF-Q8WZ42-F11-model_v4_0,0.89575654,0.88372093
AF-O00754-F1-model_v4_0,0.8747139,0.40298507
AF-Q8WZ42-F165-model_v4_0,0.8948536,0.88372093
AF-Q14CZ8-F1-model_v4_0,0.9011391,0.9611651
AF-Q8TEB7-F1-model_v4_0,0.894033,0.88372093
AF-A0A7I2V5U8-F1-model_v4_0,0.8824249,0.40298507
AF-P61578-F1-model_v4_0,0.8965055,0.91818184
AF-Q9UBI1-F1-model_v4_0,0.28994676,0.075630255
AF-Q9HCE7-F1-model_v4_0,0.5344592,0.075630255
AF-Q12788-F1-model_v4_0,0.049270492,0.05882353
AF-P43628-F1-model_v4_0,0.8991399,0.9611651
AF-O43298-F1-model_v4_0,0.66942894,0.075630255
AF-A6NJG6-F1-model_v4_0,0.0006701659,0.0
AF-P0DOY3-F1-model_v4_0,0.85150295,0.31578952
AF-P32297-F1-model_v4_0,0.8977879,0.9611651
AF-P08319-F1-model_v4_0,0.8973027,0.9611651
AF-Q86V71-F1-model_v4_0,0.89602447,0.91818184
AF-Q9HBG7-F1-model_v4_0,0.89814836,0.9611651
AF-A6NJZ3-F1-model_v4_0,0.8644294,0.33333334
AF-P09417-F1-model_v4_0,0.8741792,0.40298507
AF-Q6NWY9-F1-model_v4_0,0.88677514,0.62068963
AF-Q6ZVF9-F1-model_v4_0,0.90075576,0.9611651
AF-Q7Z2X7-F1-model_v4_0,0.88559955,0.5
AF-Q12830-F7-model_v4_0,0.89776486,0.9611651
AF-Q6IF63-F1-model_v4_0,0.03491457,0.05882353
AF-Q96Q40-F1-model_v4_0,0.101977825,0.075630255
AF-O14842-F1-model_v4_0,0.026877837,0.05882353
AF-Q86VK4-F1-model_v4_0,0.5155969,0.075630255
AF-Q9UHW9-F1-model_v4_0,0.8885109,0.62068963
AF-P06315-F1-model_v4_0,0.87705183,0.40298507
AF-Q15038-F1-model_v4_0,0.89440656,0.88372093
AF-P31152-F1-model_v4_0,0.00125823,0.027272727
AF-O95498-F1-model_v4_0,0.89540213,0.88372093
AF-P21399-F1-model_v4_0,0.5187748,0.075630255
AF-P00367-F1-model_v4_0,0.001662325,0.027272727
AF-O60229-F3-model_v4_0,0.8959657,0.91818184
AF-Q8N2H9-F1-model_v4_0,0.030451536,0.05882353
AF-O43325-F1-model_v4_0,0.8840006,0.5
AF-P0DP03-F1-model_v4_0,0.608421,0.075630255
AF-Q15475-F1-model_v4_0,0.89458257,0.88372093
AF-Q9BZS9-F1-model_v4_0,0.00094008364,0.027272727
AF-Q9BVC3-F1-model_v4_0,0.8994308,0.9611651
AF-Q8N1S5-F1-model_v4_0,0.89626724,0.91818184
AF-P10916-F1-model_v4_0,0.15682042,0.075630255
AF-A6NHX0-F1-model_v4_0,0.0008909459,0.027272727
AF-P32189-F1-model_v4_0,0.8782916,0.40298507
AF-P98164-F11-model_v4_0,0.89682245,0.9373708
AF-Q9ULH4-F1-model_v4_0,0.8977674,0.9611651
AF-Q6ZPD8-F1-model_v4_0,0.8999514,0.9611651
AF-Q9UM22-F1-model_v4_0,0.894094,0.88372093
AF-O95155-F1-model_v4_0,0.893703,0.86538464
AF-Q92598-F1-model_v4_0,0.8832217,0.40298507
AF-Q92903-F1-model_v4_0,0.8965544,0.91818184
AF-O15379-F1-model_v4_0,0.00039474363,0.0
AF-A0A0B4J2H0-F1-model_v4_0,0.8958413,0.91818184
AF-P42684-F1-model_v4_0,0.0010631158,0.027272727
AF-Q969H4-F1-model_v4_0,0.0006555023,0.0
AF-Q8NEV9-F1-model_v4_0,0.8938974,0.88372093
AF-O95166-F1-model_v4_0,0.21276204,0.075630255
AF-Q9Y2R0-F1-model_v4_0,0.9004791,0.9611651
AF-Q16568-F1-model_v4_0,0.1406331,0.075630255
AF-Q9NTX7-F1-model_v4_0,0.85969317,0.31578952
AF-Q6PP77-F1-model_v4_0,0.8946571,0.88372093
AF-Q9BXS4-F1-model_v4_0,0.8964263,0.91818184
AF-Q99996-F7-model_v4_0,0.89597833,0.91818184
AF-Q9UMR7-F1-model_v4_0,0.8943241,0.88372093
AF-A0A0U1RRI6-F1-model_v4_0,0.89058214,0.77319586
AF-P08519-F1-model_v4_0,0.89792705,0.9611651
AF-Q01484-F12-model_v4_0,0.8997156,0.9611651
AF-Q15477-F1-model_v4_0,0.86032176,0.31578952
AF-Q04724-F1-model_v4_0,0.8966715,0.91818184
AF-Q4JDL3-F1-model_v4_0,0.54833966,0.075630255
AF-Q7Z3E1-F1-model_v4_0,0.84725446,0.31578952
AF-C9J302-F1-model_v4_0,0.87810504,0.40298507
AF-Q86VR7-F1-model_v4_0,0.89599043,0.91818184
AF-Q8IW00-F1-model_v4_0,0.8905478,0.77319586
AF-Q4G0J3-F1-model_v4_0,0.89158636,0.77319586
AF-A1A4Y4-F1-model_v4_0,0.038653255,0.05882353
AF-Q12979-F1-model_v4_0,0.86376476,0.33333334
AF-Q9P2L0-F1-model_v4_0,0.8928546,0.86538464
AF-P02671-F1-model_v4_0,0.895963,0.91818184
AF-Q15437-F1-model_v4_0,0.00054887304,0.0
AF-Q9H7C9-F1-model_v4_0,0.8996052,0.9611651
AF-Q8N402-F1-model_v4_0,0.001706226,0.027272727
AF-Q8TAU0-F1-model_v4_0,0.0013371602,0.027272727
AF-Q9NRW3-F1-model_v4_0,0.37728912,0.075630255
AF-P02585-F1-model_v4_0,0.60369563,0.075630255
AF-Q9ULR3-F1-model_v4_0,0.7329994,0.075630255
AF-P55201-F1-model_v4_0,0.8876054,0.62068963
AF-Q8NGE0-F1-model_v4_0,0.8819259,0.40298507
AF-Q8TD46-F1-model_v4_0,0.89992434,0.9611651
AF-G3V0H7-F1-model_v4_0,0.89133674,0.77319586
AF-Q8WZ42-F64-model_v4_0,0.8959417,0.91818184
AF-Q99466-F1-model_v4_0,0.89661807,0.91818184
AF-Q15858-F1-model_v4_0,0.89947325,0.9611651
AF-P08519-F7-model_v4_0,0.89718086,0.9611651
AF-Q53EL9-F1-model_v4_0,0.8990051,0.9611651
AF-O43240-F1-model_v4_0,0.0017620163,0.027272727
AF-Q9Y483-F1-model_v4_0,0.8750241,0.40298507
AF-Q96MP5-F1-model_v4_0,0.68601704,0.075630255
AF-Q16787-F5-model_v4_0,0.89650244,0.91818184
AF-O43281-F1-model_v4_0,0.0012448612,0.027272727
AF-O75608-F1-model_v4_0,0.49769485,0.075630255
AF-P62280-F1-model_v4_0,0.0041114422,0.027272727
AF-P62333-F1-model_v4_0,0.8460057,0.31578952
AF-Q96CW1-F1-model_v4_0,0.8184851,0.31578952
AF-Q03001-F7-model_v4_0,0.8944243,0.88372093
AF-O14975-F1-model_v4_0,0.8591973,0.31578952
AF-Q8NF91-F36-model_v4_0,0.89526004,0.88372093
AF-O60938-F1-model_v4_0,0.8980939,0.9611651
AF-O94779-F1-model_v4_0,0.89757425,0.9611651
AF-Q8IYW2-F4-model_v4_0,0.8967211,0.91818184
AF-Q9BXL7-F1-model_v4_0,0.8866158,0.5
AF-Q02083-F1-model_v4_0,0.8911049,0.77319586
AF-Q15777-F1-model_v4_0,0.011549506,0.035714287
AF-Q9UIG0-F1-model_v4_0,0.8887986,0.62068963
AF-Q4VNC1-F1-model_v4_0,0.8947316,0.88372093
AF-Q14623-F1-model_v4_0,0.8920007,0.77319586
AF-P05107-F1-model_v4_0,0.89664555,0.91818184
AF-Q5FVE4-F1-model_v4_0,0.8713539,0.40298507
AF-P30876-F1-model_v4_0,0.88545954,0.5
AF-Q15751-F1-model_v4_0,0.89530975,0.88372093
AF-P08559-F1-model_v4_0,0.00068277837,0.0
AF-Q9NRI6-F1-model_v4_0,0.0017039023,0.027272727
AF-O14813-F1-model_v4_0,0.00047551494,0.0
AF-Q8NGZ6-F1-model_v4_0,0.8346185,0.31578952
AF-Q9UDX4-F1-model_v4_0,0.8790693,0.40298507
AF-A0A087X0K7-F1-model_v4_0,0.8967511,0.91818184
AF-Q1ED39-F1-model_v4_0,0.88952637,0.77319586
